Altura,Latitud,Longitud
9892,-72.5582378189,39.3755718603
9891,-72.5629094221,39.368343435
9890,-72.5675798512,39.361115669
9889,-72.5722491066,39.3538885624
9888,-72.5769171885,39.3466621151
9887,-72.581584097,39.3394363271
9886,-72.5862498325,39.3322111984
9885,-72.5909143952,39.3249867291
9884,-72.5955777852,39.3177629191
9883,-72.6002400029,39.3105397684
9882,-72.6049010484,39.3033172769
9881,-72.6095609221,39.2960954448
9880,-72.6142196241,39.288874272
9879,-72.6188771547,39.2816537584
9878,-72.6235335142,39.2744339041
9877,-72.6281887027,39.2672147091
9876,-72.6328427205,39.2599961734
9875,-72.6374955678,39.2527782968
9874,-72.6421472449,39.2455610796
9873,-72.6467977521,39.2383445216
9872,-72.6514470894,39.2311286228
9871,-72.6560952573,39.2239133833
9870,-72.6607422559,39.216698803
9869,-72.6653880854,39.2094848819
9868,-72.6700327461,39.20227162
9867,-72.6746762383,39.1950590173
9866,-72.6793185621,39.1878470739
9865,-72.6839597178,39.1806357896
9864,-72.6885997057,39.1734251645
9863,-72.693238526,39.1662151986
9862,-72.6978761788,39.1590058919
9861,-72.7025126645,39.1517972444
9860,-72.7071479834,39.144589256
9859,-72.7117821355,39.1373819268
9858,-72.7164151212,39.1301752567
9857,-72.7210469407,39.1229692458
9856,-72.7256775942,39.115763894
9855,-72.730307082,39.1085592014
9854,-72.7349354043,39.1013551678
9853,-72.7395625614,39.0941517935
9852,-72.7441885534,39.0869490782
9851,-72.7488133807,39.079747022
9850,-72.7534370434,39.072545625
9849,-72.7580595418,39.065344887
9848,-72.7626808761,39.0581448082
9847,-72.7673010466,39.0509453884
9846,-72.7719200534,39.0437466277
9845,-72.776537897,39.0365485261
9844,-72.7811545773,39.0293510836
9843,-72.7857700948,39.0221543001
9842,-72.7903844497,39.0149581757
9841,-72.7949976421,39.0077627103
9840,-72.7996096724,39.000567904
9839,-72.8042205406,38.9933737567
9838,-72.8088302472,38.9861802685
9837,-72.8134387923,38.9789874392
9836,-72.8180461762,38.971795269
9835,-72.8226523991,38.9646037579
9834,-72.8272574612,38.9574129057
9833,-72.8318613627,38.9502227125
9832,-72.836464104,38.9430331784
9831,-72.8410656852,38.9358443032
9830,-72.8456661066,38.928656087
9829,-72.8502653684,38.9214685298
9828,-72.8548634709,38.9142816315
9827,-72.8594604142,38.9070953923
9826,-72.8640561986,38.899909812
9825,-72.8686508245,38.8927248906
9824,-72.8732442919,38.8855406282
9823,-72.8778366011,38.8783570248
9822,-72.8824277524,38.8711740802
9821,-72.887017746,38.8639917947
9820,-72.8916065821,38.856810168
9819,-72.896194261,38.8496292003
9818,-72.9007807829,38.8424488914
9817,-72.9053661481,38.8352692415
9816,-72.9099503567,38.8280902505
9815,-72.9145334091,38.8209119184
9814,-72.9191153054,38.8137342451
9813,-72.9236960458,38.8065572308
9812,-72.9282756307,38.7993808753
9811,-72.9328540603,38.7922051787
9810,-72.9374313347,38.785030141
9809,-72.9420074543,38.7778557621
9808,-72.9465824193,38.7706820421
9807,-72.9511562298,38.7635089809
9806,-72.9557288861,38.7563365786
9805,-72.9603003886,38.7491648351
9804,-72.9648707373,38.7419937505
9803,-72.9694399326,38.7348233246
9802,-72.9740079746,38.7276535576
9801,-72.9785748637,38.7204844494
9800,-72.9831406,38.713316
9799,-72.9877051838,38.7061482094
9798,-72.9922686153,38.6989810776
9797,-72.9968308947,38.6918146046
9796,-73.0013920224,38.6846487903
9795,-73.0059519984,38.6774836349
9794,-73.0105108231,38.6703191382
9793,-73.0150684967,38.6631553003
9792,-73.0196250195,38.6559921211
9791,-73.0241803915,38.6488296007
9790,-73.0287346132,38.641667739
9789,-73.0332876847,38.6345065361
9788,-73.0378396063,38.6273459919
9787,-73.0423903782,38.6201861064
9786,-73.0469400006,38.6130268797
9785,-73.0514884738,38.6058683116
9784,-73.056035798,38.5987104023
9783,-73.0605819734,38.5915531517
9782,-73.0651270003,38.5843965598
9781,-73.0696708789,38.5772406265
9780,-73.0742136095,38.570085352
9779,-73.0787551922,38.5629307361
9778,-73.0832956274,38.555776779
9777,-73.0878349152,38.5486234804
9776,-73.0923730559,38.5414708406
9775,-73.0969100497,38.5343188594
9774,-73.1014458968,38.5271675368
9773,-73.1059805975,38.5200168729
9772,-73.1105141521,38.5128668677
9771,-73.1150465607,38.505717521
9770,-73.1195778236,38.498568833
9769,-73.1241079411,38.4914208036
9768,-73.1286369133,38.4842734328
9767,-73.1331647405,38.4771267207
9766,-73.1376914229,38.4699806671
9765,-73.1422169607,38.4628352721
9764,-73.1467413543,38.4556905357
9763,-73.1512646038,38.4485464579
9762,-73.1557867095,38.4414030387
9761,-73.1603076716,38.4342602781
9760,-73.1648274903,38.427118176
9759,-73.1693461659,38.4199767325
9758,-73.1738636985,38.4128359475
9757,-73.1783800886,38.4056958211
9756,-73.1828953361,38.3985563532
9755,-73.1874094415,38.3914175439
9754,-73.191922405,38.3842793931
9753,-73.1964342267,38.3771419008
9752,-73.2009449069,38.370005067
9751,-73.2054544459,38.3628688918
9750,-73.2099628438,38.355733375
9749,-73.2144701009,38.3485985168
9748,-73.2189762175,38.341464317
9747,-73.2234811938,38.3343307757
9746,-73.22798503,38.3271978929
9745,-73.2324877263,38.3200656686
9744,-73.236989283,38.3129341028
9743,-73.2414897003,38.3058031954
9742,-73.2459889785,38.2986729465
9741,-73.2504871177,38.291543356
9740,-73.2549841183,38.284414424
9739,-73.2594799804,38.2772861504
9738,-73.2639747043,38.2701585353
9737,-73.2684682902,38.2630315786
9736,-73.2729607383,38.2559052803
9735,-73.277452049,38.2487796404
9734,-73.2819422223,38.2416546589
9733,-73.2864312586,38.2345303358
9732,-73.2909191581,38.2274066712
9731,-73.295405921,38.2202836649
9730,-73.2998915476,38.213161317
9729,-73.3043760381,38.2060396275
9728,-73.3088593926,38.1989185964
9727,-73.3133416115,38.1917982236
9726,-73.3178226951,38.1846785092
9725,-73.3223026434,38.1775594531
9724,-73.3267814568,38.1704410554
9723,-73.3312591354,38.1633233161
9722,-73.3357356796,38.156206235
9721,-73.3402110895,38.1490898124
9720,-73.3446853655,38.141974048
9719,-73.3491585076,38.134858942
9718,-73.3536305162,38.1277444942
9717,-73.3581013915,38.1206307048
9716,-73.3625711337,38.1135175737
9715,-73.367039743,38.1064051009
9714,-73.3715072197,38.0992932863
9713,-73.3759735641,38.0921821301
9712,-73.3804387763,38.0850716321
9711,-73.3849028566,38.0779617924
9710,-73.3893658052,38.070852611
9709,-73.3938276224,38.0637440878
9708,-73.3982883083,38.0566362229
9707,-73.4027478633,38.0495290162
9706,-73.4072062875,38.0424224678
9705,-73.4116635812,38.0353165776
9704,-73.4161197446,38.0282113457
9703,-73.4205747779,38.0211067719
9702,-73.4250286815,38.0140028564
9701,-73.4294814554,38.0068995991
9700,-73.4339331,37.999797
9699,-73.4383836155,37.9926950591
9698,-73.4428330021,37.9855937764
9697,-73.44728126,37.9784931519
9696,-73.4517283895,37.9713931855
9695,-73.4561743908,37.9642938774
9694,-73.4606192642,37.9571952274
9693,-73.4650630099,37.9500972356
9692,-73.469505628,37.9429999019
9691,-73.4739471189,37.9359032264
9690,-73.4783874828,37.928807209
9689,-73.4828267199,37.9217118498
9688,-73.4872648304,37.9146171487
9687,-73.4917018146,37.9075231057
9686,-73.4961376727,37.9004297209
9685,-73.5005724049,37.8933369941
9684,-73.5050060115,37.8862449255
9683,-73.5094384927,37.879153515
9682,-73.5138698487,37.8720627626
9681,-73.5183000798,37.8649726682
9680,-73.5227291862,37.857883232
9679,-73.5271571682,37.8507944538
9678,-73.5315840259,37.8437063338
9677,-73.5360097596,37.8366188717
9676,-73.5404343695,37.8295320678
9675,-73.5448578559,37.8224459219
9674,-73.5492802189,37.815360434
9673,-73.5537014589,37.8082756042
9672,-73.5581215761,37.8011914324
9671,-73.5625405706,37.7941079187
9670,-73.5669584428,37.787025063
9669,-73.5713751928,37.7799428653
9668,-73.5757908209,37.7728613256
9667,-73.5802053273,37.765780444
9666,-73.5846187123,37.7587002203
9665,-73.589030976,37.7516206546
9664,-73.5934421188,37.7445417469
9663,-73.5978521408,37.7374634972
9662,-73.6022610423,37.7303859055
9661,-73.6066688235,37.7233089718
9660,-73.6110754846,37.716232696
9659,-73.6154810259,37.7091570782
9658,-73.6198854477,37.7020821183
9657,-73.62428875,37.6950078164
9656,-73.6286909332,37.6879341724
9655,-73.6330919975,37.6808611864
9654,-73.6374919432,37.6737888583
9653,-73.6418907704,37.6667171881
9652,-73.6462884794,37.6596461758
9651,-73.6506850705,37.6525758215
9650,-73.6550805437,37.645506125
9649,-73.6594748995,37.6384370864
9648,-73.663868138,37.6313687058
9647,-73.6682602595,37.624300983
9646,-73.6726512641,37.6172339181
9645,-73.6770411522,37.6101675111
9644,-73.6814299239,37.603101762
9643,-73.6858175795,37.5960366707
9642,-73.6902041192,37.5889722373
9641,-73.6945895432,37.5819084617
9640,-73.6989738518,37.574845344
9639,-73.7033570453,37.5677828841
9638,-73.7077391237,37.5607210821
9637,-73.7121200874,37.5536599379
9636,-73.7164999366,37.5465994515
9635,-73.7208786716,37.5395396229
9634,-73.7252562925,37.5324804521
9633,-73.7296327996,37.5254219391
9632,-73.7340081931,37.518364084
9631,-73.7383824733,37.5113068866
9630,-73.7427556404,37.504250347
9629,-73.7471276946,37.4971944652
9628,-73.7514986361,37.4901392412
9627,-73.7558684652,37.4830846749
9626,-73.7602371821,37.4760307664
9625,-73.7646047871,37.4689775156
9624,-73.7689712803,37.4619249226
9623,-73.7733366621,37.4548729874
9622,-73.7777009326,37.4478217098
9621,-73.782064092,37.4407710901
9620,-73.7864261406,37.433721128
9619,-73.7907870787,37.4266718237
9618,-73.7951469064,37.419623177
9617,-73.799505624,37.4125751881
9616,-73.8038632318,37.4055278569
9615,-73.8082197298,37.3984811834
9614,-73.8125751185,37.3914351675
9613,-73.816929398,37.3843898094
9612,-73.8212825685,37.3773451089
9611,-73.8256346303,37.3703010661
9610,-73.8299855836,37.363257681
9609,-73.8343354286,37.3562149535
9608,-73.8386841656,37.3491728837
9607,-73.8430317948,37.3421314715
9606,-73.8473783164,37.335090717
9605,-73.8517237307,37.3280506201
9604,-73.8560680379,37.3210111809
9603,-73.8604112381,37.3139723992
9602,-73.8647533318,37.3069342752
9601,-73.869094319,37.2998968088
9600,-73.8734342,37.29286
9599,-73.8777729751,37.2858238488
9598,-73.8821106444,37.2787883552
9597,-73.8864472082,37.2717535192
9596,-73.8907826668,37.2647193407
9595,-73.8951170203,37.2576858199
9594,-73.899450269,37.2506529566
9593,-73.9037824131,37.2436207509
9592,-73.9081134529,37.2365892027
9591,-73.9124433886,37.2295583121
9590,-73.9167722204,37.222528079
9589,-73.9210999485,37.2154985035
9588,-73.9254265732,37.2084695855
9587,-73.9297520947,37.201441325
9586,-73.9340765133,37.1944137221
9585,-73.9383998291,37.1873867766
9584,-73.9427220423,37.1803604887
9583,-73.9470431534,37.1733348583
9582,-73.9513631623,37.1663098854
9581,-73.9556820695,37.1592855699
9580,-73.959999875,37.152261912
9579,-73.9643165792,37.1452389115
9578,-73.9686321823,37.1382165686
9577,-73.9729466845,37.131194883
9576,-73.977260086,37.124173855
9575,-73.9815723871,37.1171534844
9574,-73.985883588,37.1101337712
9573,-73.9901936889,37.1031147155
9572,-73.99450269,37.0960963172
9571,-73.9988105917,37.0890785764
9570,-74.003117394,37.082061493
9569,-74.0074230973,37.075045067
9568,-74.0117277017,37.0680292984
9567,-74.0160312076,37.0610141873
9566,-74.0203336151,37.0539997335
9565,-74.0246349244,37.0469859371
9564,-74.0289351358,37.0399727981
9563,-74.0332342496,37.0329603165
9562,-74.0375322659,37.0259484923
9561,-74.041829185,37.0189373255
9560,-74.046125007,37.011926816
9559,-74.0504197324,37.0049169639
9558,-74.0547133611,36.9979077691
9557,-74.0590058936,36.9908992317
9556,-74.06329733,36.9838913516
9555,-74.0675876706,36.9768841289
9554,-74.0718769155,36.9698775635
9553,-74.0761650651,36.9628716554
9552,-74.0804521195,36.9558664046
9551,-74.084738079,36.9488618112
9550,-74.0890229438,36.941857875
9549,-74.0933067141,36.9348545961
9548,-74.0975893901,36.9278519746
9547,-74.1018709722,36.9208500103
9546,-74.1061514604,36.9138487033
9545,-74.1104308552,36.9068480536
9544,-74.1147091565,36.8998480612
9543,-74.1189863648,36.892848726
9542,-74.1232624803,36.8858500481
9541,-74.1275375031,36.8788520274
9540,-74.1318114334,36.871854664
9539,-74.1360842716,36.8648579578
9538,-74.1403560179,36.8578619089
9537,-74.1446266724,36.8508665172
9536,-74.1488962355,36.8438717827
9535,-74.1531647073,36.8368777054
9534,-74.157432088,36.8298842853
9533,-74.1616983779,36.8228915224
9532,-74.1659635773,36.8158994168
9531,-74.1702276863,36.8089079683
9530,-74.1744907052,36.801917177
9529,-74.1787526342,36.7949270429
9528,-74.1830134735,36.787937566
9527,-74.1872732234,36.7809487462
9526,-74.1915318841,36.7739605836
9525,-74.1957894559,36.7669730781
9524,-74.2000459388,36.7599862298
9523,-74.2043013333,36.7530000387
9522,-74.2085556395,36.7460145046
9521,-74.2128088576,36.7390296278
9520,-74.2170609878,36.732045408
9519,-74.2213120305,36.7250618454
9518,-74.2255619858,36.7180789398
9517,-74.2298108539,36.7110966914
9516,-74.2340586352,36.7041151001
9515,-74.2383053297,36.6971341659
9514,-74.2425509378,36.6901538887
9513,-74.2467954596,36.6831742687
9512,-74.2510388954,36.6761953057
9511,-74.2552812455,36.6692169998
9510,-74.25952251,36.662239351
9509,-74.2637626892,36.6552623592
9508,-74.2680017833,36.6482860245
9507,-74.2722397925,36.6413103468
9506,-74.2764767171,36.6343353262
9505,-74.2807125572,36.6273609626
9504,-74.2849473132,36.6203872561
9503,-74.2891809853,36.6134142065
9502,-74.2934135736,36.606441814
9501,-74.2976450784,36.5994700785
9500,-74.3018755,36.592499
9499,-74.3061048385,36.5855285785
9498,-74.3103330942,36.578558814
9497,-74.3145602673,36.5715897065
9496,-74.3187863581,36.5646212559
9495,-74.3230113667,36.5576534624
9494,-74.3272352935,36.5506863258
9493,-74.3314581386,36.5437198462
9492,-74.3356799022,36.5367540235
9491,-74.3399005846,36.5297888578
9490,-74.344120186,36.522824349
9489,-74.3483387066,36.5158604972
9488,-74.3525561468,36.5088973023
9487,-74.3567725066,36.5019347643
9486,-74.3609877863,36.4949728833
9485,-74.3652019862,36.4880116591
9484,-74.3694151065,36.4810510919
9483,-74.3736271473,36.4740911816
9482,-74.377838109,36.4671319282
9481,-74.3820479918,36.4601733316
9480,-74.3862567958,36.453215392
9479,-74.3904645214,36.4462581092
9478,-74.3946711687,36.4393014834
9477,-74.398876738,36.4323455143
9476,-74.4030812295,36.4253902022
9475,-74.4072846434,36.4184355469
9474,-74.4114869799,36.4114815484
9473,-74.4156882393,36.4045282068
9472,-74.4198884219,36.397575522
9471,-74.4240875278,36.3906234941
9470,-74.4282855572,36.383672123
9469,-74.4324825104,36.3767214087
9468,-74.4366783877,36.3697713512
9467,-74.4408731891,36.3628219506
9466,-74.4450669151,36.3558732067
9465,-74.4492595657,36.3489251196
9464,-74.4534511413,36.3419776893
9463,-74.4576416421,36.3350309158
9462,-74.4618310682,36.3280847991
9461,-74.4660194199,36.3211393392
9460,-74.4702066974,36.314194536
9459,-74.4743929011,36.3072503896
9458,-74.478578031,36.3003068999
9457,-74.4827620874,36.293364067
9456,-74.4869450705,36.2864218908
9455,-74.4911269806,36.2794803714
9454,-74.495307818,36.2725395087
9453,-74.4994875827,36.2655993027
9452,-74.5036662751,36.2586597534
9451,-74.5078438954,36.2517208609
9450,-74.5120204437,36.244782625
9449,-74.5161959205,36.2378450458
9448,-74.5203703257,36.2309081234
9447,-74.5245436598,36.2239718576
9446,-74.5287159228,36.2170362485
9445,-74.5328871151,36.2101012961
9444,-74.5370572369,36.2031670004
9443,-74.5412262883,36.1962333613
9442,-74.5453942697,36.1893003789
9441,-74.5495611812,36.1823680531
9440,-74.553727023,36.175436384
9439,-74.5578917955,36.1685053715
9438,-74.5620554988,36.1615750157
9437,-74.5662181332,36.1546453165
9436,-74.5703796988,36.1477162739
9435,-74.5745401959,36.1407878879
9434,-74.5786996248,36.1338601585
9433,-74.5828579856,36.1269330857
9432,-74.5870152786,36.1200066696
9431,-74.591171504,36.11308091
9430,-74.595326662,36.106155807
9429,-74.5994807529,36.0992313606
9428,-74.6036337769,36.0923075708
9427,-74.6077857342,36.0853844375
9426,-74.611936625,36.0784619608
9425,-74.6160864496,36.0715401406
9424,-74.6202352082,36.064618977
9423,-74.624382901,36.05769847
9422,-74.6285295283,36.0507786194
9421,-74.6326750902,36.0438594255
9420,-74.636819587,36.036940888
9419,-74.640963019,36.0300230071
9418,-74.6451053863,36.0231057826
9417,-74.6492466892,36.0161892147
9416,-74.6533869278,36.0092733033
9415,-74.6575261025,36.0023580484
9414,-74.6616642135,35.9954434499
9413,-74.6658012609,35.988529508
9412,-74.6699372451,35.9816162225
9411,-74.6740721662,35.9747035935
9410,-74.6782060244,35.967791621
9409,-74.68233882,35.9608803049
9408,-74.6864705532,35.9539696453
9407,-74.6906012243,35.9470596421
9406,-74.6947308334,35.9401502954
9405,-74.6988593808,35.9332416051
9404,-74.7029868667,35.9263335713
9403,-74.7071132914,35.9194261938
9402,-74.711238655,35.9125194728
9401,-74.7153629578,35.9056134082
9400,-74.7194862,35.898708
9399,-74.7236083819,35.8918032482
9398,-74.7277295036,35.8848991528
9397,-74.7318495654,35.8779957138
9396,-74.7359685675,35.8710929311
9395,-74.7400865102,35.8641908049
9394,-74.7442033936,35.857289335
9393,-74.7483192181,35.8503885215
9392,-74.7524339837,35.8434883643
9391,-74.7565476908,35.8365888635
9390,-74.7606603396,35.829690019
9389,-74.7647719303,35.8227918309
9388,-74.768882463,35.8158942991
9387,-74.7729919382,35.8089974236
9386,-74.7771003559,35.8021012045
9385,-74.7812077163,35.7952056416
9384,-74.7853140199,35.7883107351
9383,-74.7894192666,35.7814164849
9382,-74.7935234569,35.774522891
9381,-74.7976265908,35.7676299533
9380,-74.8017286686,35.760737672
9379,-74.8058296906,35.7538460469
9378,-74.809929657,35.7469550782
9377,-74.814028568,35.7400647656
9376,-74.8181264238,35.7331751094
9375,-74.8222232246,35.7262861094
9374,-74.8263189707,35.7193977656
9373,-74.8304136623,35.7125100781
9372,-74.8345072997,35.7056230468
9371,-74.8385998829,35.6987366718
9370,-74.8426914124,35.691850953
9369,-74.8467818882,35.6849658904
9368,-74.8508713107,35.678081484
9367,-74.85495968,35.6711977339
9366,-74.8590469964,35.6643146399
9365,-74.8631332601,35.6574322021
9364,-74.8672184713,35.6505504205
9363,-74.8713026303,35.6436692951
9362,-74.8753857372,35.6367888259
9361,-74.8794677923,35.6299090129
9360,-74.8835487958,35.623029856
9359,-74.887628748,35.6161513553
9358,-74.8917076491,35.6092735107
9357,-74.8957854992,35.6023963223
9356,-74.8998622987,35.59551979
9355,-74.9039380477,35.5886439139
9354,-74.9080127465,35.5817686939
9353,-74.9120863952,35.57489413
9352,-74.9161589942,35.5680202222
9351,-74.9202305437,35.5611469706
9350,-74.9243010438,35.554274375
9349,-74.9283704947,35.5474024355
9348,-74.9324388968,35.5405311522
9347,-74.9365062503,35.5336605249
9346,-74.9405725553,35.5267905537
9345,-74.944637812,35.5199212386
9344,-74.9487020208,35.5130525796
9343,-74.9527651819,35.5061845766
9342,-74.9568272954,35.4993172297
9341,-74.9608883616,35.4924505388
9340,-74.9649483806,35.485584504
9339,-74.9690073529,35.4787191252
9338,-74.9730652784,35.4718544025
9337,-74.9771221576,35.4649903358
9336,-74.9811779906,35.4581269251
9335,-74.9852327775,35.4512641704
9334,-74.9892865188,35.4444020717
9333,-74.9933392145,35.437540629
9332,-74.9973908649,35.4306798424
9331,-75.0014414703,35.4238197117
9330,-75.0054910308,35.416960237
9329,-75.0095395467,35.4101014183
9328,-75.0135870181,35.4032432556
9327,-75.0176334454,35.3963857488
9326,-75.0216788288,35.389528898
9325,-75.0257231684,35.3826727031
9324,-75.0297664645,35.3758171642
9323,-75.0338087173,35.3689622813
9322,-75.037849927,35.3621080542
9321,-75.0418900939,35.3552544832
9320,-75.0459292182,35.348401568
9319,-75.0499673002,35.3415493088
9318,-75.0540043399,35.3346977054
9317,-75.0580403377,35.327846758
9316,-75.0620752938,35.3209964665
9315,-75.0661092084,35.3141468309
9314,-75.0701420817,35.3072978511
9313,-75.074173914,35.3004495273
9312,-75.0782047055,35.2936018593
9311,-75.0822344563,35.2867548472
9310,-75.0862631668,35.279908491
9309,-75.0902908371,35.2730627906
9308,-75.0943174675,35.2662177461
9307,-75.0983430582,35.2593733574
9306,-75.1023676094,35.2525296246
9305,-75.1063911213,35.2456865476
9304,-75.1104135943,35.2388441265
9303,-75.1144350284,35.2320023611
9302,-75.1184554239,35.2251612516
9301,-75.122474781,35.2183207979
9300,-75.1264931,35.211481
9299,-75.1305103811,35.2046418579
9298,-75.1345266245,35.1978033716
9297,-75.1385418304,35.1909655411
9296,-75.142555999,35.1841283663
9295,-75.1465691306,35.1772918474
9294,-75.1505812255,35.1704559842
9293,-75.1545922837,35.1636207768
9292,-75.1586023056,35.1567862251
9291,-75.1626112914,35.1499523292
9290,-75.1666192412,35.143119089
9289,-75.1706261553,35.1362865046
9288,-75.174632034,35.1294545759
9287,-75.1786368775,35.1226233029
9286,-75.1826406859,35.1157926857
9285,-75.1866434595,35.1089627241
9284,-75.1906451985,35.1021334183
9283,-75.1946459032,35.0953047682
9282,-75.1986455738,35.0884767738
9281,-75.2026442105,35.081649435
9280,-75.2066418134,35.074822752
9279,-75.210638383,35.0679967246
9278,-75.2146339192,35.061171353
9277,-75.2186284225,35.0543466369
9276,-75.222621893,35.0475225766
9275,-75.2266143309,35.0406991719
9274,-75.2306057364,35.0338764228
9273,-75.2345961098,35.0270543294
9272,-75.2385854514,35.0202328916
9271,-75.2425737612,35.0134121095
9270,-75.2465610396,35.006591983
9269,-75.2505472867,34.9997725121
9268,-75.2545325029,34.9929536968
9267,-75.2585166882,34.9861355372
9266,-75.262499843,34.9793180331
9265,-75.2664819674,34.9725011846
9264,-75.2704630618,34.9656849917
9263,-75.2744431262,34.9588694544
9262,-75.2784221609,34.9520545727
9261,-75.2824001662,34.9452403466
9260,-75.2863771422,34.938426776
9259,-75.2903530893,34.931613861
9258,-75.2943280075,34.9248016015
9257,-75.2983018972,34.9179899976
9256,-75.3022747585,34.9111790492
9255,-75.3062465917,34.9043687564
9254,-75.3102173971,34.8975591191
9253,-75.3141871747,34.8907501373
9252,-75.3181559249,34.883941811
9251,-75.3221236478,34.8771341403
9250,-75.3260903437,34.870327125
9249,-75.3300560129,34.8635207652
9248,-75.3340206555,34.856715061
9247,-75.3379842717,34.8499100122
9246,-75.3419468618,34.8431056189
9245,-75.345908426,34.8363018811
9244,-75.3498689645,34.8294987988
9243,-75.3538284776,34.8226963719
9242,-75.3577869654,34.8158946005
9241,-75.3617444282,34.8090934845
9240,-75.3657008662,34.802293024
9239,-75.3696562797,34.7954932189
9238,-75.3736106688,34.7886940693
9237,-75.3775640338,34.7818955751
9236,-75.3815163748,34.7750977363
9235,-75.3854676922,34.7683005529
9234,-75.3894179861,34.7615040249
9233,-75.3933672568,34.7547081523
9232,-75.3973155044,34.7479129352
9231,-75.4012627293,34.7411183734
9230,-75.4052089316,34.734324467
9229,-75.4091541115,34.727531216
9228,-75.4130982693,34.7207386204
9227,-75.4170414052,34.7139466801
9226,-75.4209835194,34.7071553952
9225,-75.4249246121,34.7003647656
9224,-75.4288646836,34.6935747914
9223,-75.432803734,34.6867854726
9222,-75.4367417637,34.679996809
9221,-75.4406787727,34.6732088009
9220,-75.4446147614,34.666421448
9219,-75.44854973,34.6596347505
9218,-75.4524836786,34.6528487082
9217,-75.4564166076,34.6460633213
9216,-75.460348517,34.6392785897
9215,-75.4642794072,34.6324945134
9214,-75.4682092784,34.6257110923
9213,-75.4721381308,34.6189283266
9212,-75.4760659645,34.6121462161
9211,-75.4799927799,34.6053647609
9210,-75.4839185772,34.598583961
9209,-75.4878433565,34.5918038163
9208,-75.4917671181,34.5850243269
9207,-75.4956898622,34.5782454927
9206,-75.4996115891,34.5714673138
9205,-75.5035322989,34.5646897901
9204,-75.5074519919,34.5579129217
9203,-75.5113706683,34.5511367084
9202,-75.5152883283,34.5443611504
9201,-75.5192049721,34.5375862476
9200,-75.5231206,34.530812
9199,-75.5270352122,34.5240384076
9198,-75.5309488089,34.5172654704
9197,-75.5348613903,34.5104931884
9196,-75.5387729566,34.5037215615
9195,-75.5426835081,34.4969505899
9194,-75.546593045,34.4901802734
9193,-75.5505015675,34.4834106121
9192,-75.5544090758,34.4766416059
9191,-75.5583155702,34.4698732549
9190,-75.5622210508,34.463105559
9189,-75.5661255179,34.4563385183
9188,-75.5700289717,34.4495721327
9187,-75.5739314125,34.4428064022
9186,-75.5778328404,34.4360413269
9185,-75.5817332556,34.4292769066
9184,-75.5856326585,34.4225131415
9183,-75.5895310492,34.4157500315
9182,-75.5934284279,34.4089875766
9181,-75.5973247948,34.4022257767
9180,-75.6012201502,34.395464632
9179,-75.6051144944,34.3887041423
9178,-75.6090078274,34.3819443078
9177,-75.6129001495,34.3751851282
9176,-75.616791461,34.3684266038
9175,-75.6206817621,34.3616687344
9174,-75.624571053,34.35491152
9173,-75.6284593339,34.3481549607
9172,-75.632346605,34.3413990564
9171,-75.6362328665,34.3346438072
9170,-75.6401181188,34.327889213
9169,-75.6440023619,34.3211352738
9168,-75.6478855962,34.3143819896
9167,-75.6517678218,34.3076293605
9166,-75.6556490389,34.3008773863
9165,-75.6595292478,34.2941260671
9164,-75.6634084487,34.2873754029
9163,-75.6672866418,34.2806253937
9162,-75.6711638274,34.2738760395
9161,-75.6750400056,34.2671273403
9160,-75.6789151766,34.260379296
9159,-75.6827893408,34.2536319067
9158,-75.6866624983,34.2468851723
9157,-75.6905346493,34.2401390929
9156,-75.6944057941,34.2333936684
9155,-75.6982759328,34.2266488989
9154,-75.7021450657,34.2199047843
9153,-75.7060131931,34.2131613246
9152,-75.709880315,34.2064185198
9151,-75.7137464319,34.19967637
9150,-75.7176115438,34.192934875
9149,-75.7214756509,34.1861940349
9148,-75.7253387536,34.1794538498
9147,-75.729200852,34.1727143195
9146,-75.7330619464,34.1659754441
9145,-75.7369220369,34.1592372236
9144,-75.7407811239,34.152499658
9143,-75.7446392074,34.1457627472
9142,-75.7484962878,34.1390264913
9141,-75.7523523652,34.1322908902
9140,-75.7562074398,34.125555944
9139,-75.760061512,34.1188216526
9138,-75.7639145819,34.1120880161
9137,-75.7677666496,34.1053550344
9136,-75.7716177156,34.0986227075
9135,-75.7754677798,34.0918910354
9134,-75.7793168427,34.0851600181
9133,-75.7831649044,34.0784296556
9132,-75.7870119651,34.071699948
9131,-75.790858025,34.0649708951
9130,-75.7947030844,34.058242497
9129,-75.7985471435,34.0515147537
9128,-75.8023902024,34.0447876652
9127,-75.8062322615,34.0380612314
9126,-75.8100733209,34.0313354524
9125,-75.8139133809,34.0246103281
9124,-75.8177524416,34.0178858586
9123,-75.8215905033,34.0111620439
9122,-75.8254275663,34.0044388838
9121,-75.8292636306,33.9977163786
9120,-75.8330986966,33.990994528
9119,-75.8369327645,33.9842733322
9118,-75.8407658345,33.977552791
9117,-75.8445979068,33.9708329046
9116,-75.8484289816,33.9641136729
9115,-75.8522590591,33.9573950959
9114,-75.8560881396,33.9506771735
9113,-75.8599162233,33.9439599059
9112,-75.8637433104,33.9372432929
9111,-75.8675694011,33.9305273346
9110,-75.8713944956,33.923812031
9109,-75.8752185942,33.917097382
9108,-75.879041697,33.9103833877
9107,-75.8828638044,33.903670048
9106,-75.8866849165,33.896957363
9105,-75.8905050334,33.8902453326
9104,-75.8943241556,33.8835339569
